DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp,hour,dayofweek,PT08.S1(CO)_rolling_6h,PT08.S2(NMHC)_rolling_6h,PT08.S3(NOx)_rolling_6h
2004-09-11 14:00:00,1019.0,858.0,989.0,1270.0,631.0,33.0,21.3,1.0512,1.8,2004-09-11 14:00:00,14,5,1163.3333333333333,1003.0,843.1666666666666
2004-09-11 15:00:00,1045.0,857.0,994.0,1308.0,598.0,33.9,21.2,1.0989,1.8,2004-09-11 15:00:00,15,5,1137.1666666666667,981.0,879.6666666666666
2004-09-11 16:00:00,1147.0,959.0,872.0,1387.0,796.0,35.9,20.3,1.1845,1.8,2004-09-11 16:00:00,16,5,1107.8333333333333,942.5,908.6666666666666
2004-09-11 17:00:00,1145.0,971.0,883.0,1418.0,759.0,34.2,22.6,1.197,1.8,2004-09-11 17:00:00,17,5,1095.5,925.3333333333334,921.6666666666666
2004-09-11 18:00:00,1202.0,1040.0,815.0,1506.0,886.0,32.0,27.3,1.2752,1.8,2004-09-11 18:00:00,18,5,1109.0,937.8333333333334,907.6666666666666
2004-09-11 19:00:00,1283.0,1112.0,719.0,1583.0,1071.0,29.3,32.6,1.3105,1.8,2004-09-11 19:00:00,19,5,1140.1666666666667,966.1666666666666,878.6666666666666
2004-09-11 20:00:00,1148.0,929.0,815.0,1443.0,826.0,27.2,38.0,1.347,1.8,2004-09-11 20:00:00,20,5,1161.6666666666667,978.0,849.6666666666666
2004-09-11 21:00:00,1229.0,1012.0,743.0,1562.0,1103.0,26.1,41.1,1.3705,1.8,2004-09-11 21:00:00,21,5,1192.3333333333333,1003.8333333333334,807.8333333333334
2004-09-11 22:00:00,1287.0,1060.0,716.0,1595.0,1221.0,25.3,44.6,1.4161,1.8,2004-09-11 22:00:00,22,5,1215.6666666666667,1020.6666666666666,781.8333333333334
2004-09-11 23:00:00,1285.0,1062.0,715.0,1583.0,1449.0,24.6,47.2,1.4424,1.8,2004-09-11 23:00:00,23,5,1239.0,1035.8333333333333,753.8333333333334
2004-09-12 00:00:00,1251.0,1055.0,701.0,1602.0,1364.0,24.1,48.8,1.4412,1.8,2004-09-12 00:00:00,0,6,1247.1666666666667,1038.3333333333333,734.8333333333334
2004-09-12 01:00:00,1120.0,900.0,811.0,1462.0,1111.0,23.6,50.4,1.447,1.8,2004-09-12 01:00:00,1,6,1220.0,1003.0,750.1666666666666
2004-09-12 02:00:00,1108.0,917.0,797.0,1495.0,1129.0,22.0,55.8,1.4585,1.8,2004-09-12 02:00:00,2,6,1213.3333333333333,1001.0,747.1666666666666
2004-09-12 03:00:00,961.0,759.0,943.0,1375.0,799.0,22.4,53.6,1.4379,1.8,2004-09-12 03:00:00,3,6,1168.6666666666667,958.8333333333334,780.5
2004-09-12 04:00:00,950.0,719.0,982.0,1372.0,771.0,21.6,55.8,1.4228,1.8,2004-09-12 04:00:00,4,6,1112.5,902.0,824.8333333333334
2004-09-12 05:00:00,901.0,608.0,1105.0,1299.0,646.0,21.8,55.2,1.4184,1.8,2004-09-12 05:00:00,5,6,1048.5,826.3333333333334,889.8333333333334
2004-09-12 06:00:00,903.0,619.0,1111.0,1315.0,705.0,21.7,55.4,1.4192,1.8,2004-09-12 06:00:00,6,6,990.5,753.6666666666666,958.1666666666666
2004-09-12 07:00:00,1024.0,757.0,923.0,1423.0,908.0,20.6,59.8,1.435,1.8,2004-09-12 07:00:00,7,6,974.5,729.8333333333334,976.8333333333334
2004-09-12 08:00:00,1093.0,837.0,830.0,1480.0,1047.0,22.1,55.3,1.4495,1.8,2004-09-12 08:00:00,8,6,972.0,716.5,982.3333333333334
2004-09-12 09:00:00,1097.0,833.0,853.0,1470.0,1015.0,24.8,48.2,1.4883,1.8,2004-09-12 09:00:00,9,6,994.6666666666666,728.8333333333334,967.3333333333334
2004-09-12 10:00:00,1126.0,830.0,853.0,1528.0,938.0,27.9,43.4,1.6017,1.8,2004-09-12 10:00:00,10,6,1024.0,747.3333333333334,945.8333333333334
2004-09-12 11:00:00,1139.0,794.0,908.0,1456.0,849.0,30.1,38.5,1.6212,1.8,2004-09-12 11:00:00,11,6,1063.6666666666667,778.3333333333334,913.0
2004-09-12 12:00:00,1178.0,832.0,858.0,1542.0,844.0,28.2,48.6,1.8253,1.8,2004-09-12 12:00:00,12,6,1109.5,813.8333333333334,870.8333333333334
2004-09-12 13:00:00,1243.0,883.0,745.0,1660.0,1036.0,24.8,70.4,2.1766,1.8,2004-09-12 13:00:00,13,6,1146.0,834.8333333333334,841.1666666666666
2004-09-12 14:00:00,1017.0,680.0,996.0,1421.0,729.0,27.8,49.4,1.8209,1.8,2004-09-12 14:00:00,14,6,1133.3333333333333,808.6666666666666,868.8333333333334
2004-09-12 15:00:00,1048.0,672.0,1050.0,1438.0,556.0,25.4,59.9,1.9168,1.8,2004-09-12 15:00:00,15,6,1125.1666666666667,781.8333333333334,901.6666666666666
2004-09-12 16:00:00,1254.0,840.0,787.0,1602.0,846.0,26.1,66.8,2.231,1.8,2004-09-12 16:00:00,16,6,1146.5,783.5,890.6666666666666
2004-09-12 17:00:00,1287.0,911.0,796.0,1664.0,942.0,28.0,53.2,1.981,1.8,2004-09-12 17:00:00,17,6,1171.1666666666667,803.0,872.0
2004-09-12 18:00:00,1215.0,900.0,823.0,1604.0,902.0,27.4,51.4,1.8404,1.8,2004-09-12 18:00:00,18,6,1177.3333333333333,814.3333333333334,866.1666666666666
2004-09-12 19:00:00,1363.0,1071.0,697.0,1763.0,1178.0,25.7,55.8,1.8149,1.8,2004-09-12 19:00:00,19,6,1197.3333333333333,845.6666666666666,858.1666666666666
2004-09-12 20:00:00,1436.0,1224.0,609.0,1886.0,1426.0,24.6,60.3,1.8363,1.8,2004-09-12 20:00:00,20,6,1267.1666666666667,936.3333333333334,793.6666666666666
2004-09-12 21:00:00,1365.0,1143.0,655.0,1796.0,1394.0,24.2,61.6,1.8381,1.8,2004-09-12 21:00:00,21,6,1320.0,1014.8333333333334,727.8333333333334
2004-09-12 22:00:00,1506.0,1385.0,555.0,1784.0,1935.0,23.8,63.5,1.8495,1.8,2004-09-12 22:00:00,22,6,1362.0,1105.6666666666667,689.1666666666666
2004-09-12 23:00:00,1227.0,1055.0,705.0,1772.0,1360.0,23.0,64.8,1.802,1.8,2004-09-12 23:00:00,23,6,1352.0,1129.6666666666667,674.0
2004-09-13 00:00:00,1038.0,866.0,833.0,1570.0,1061.0,23.0,63.3,1.7589,1.8,2004-09-13 00:00:00,0,0,1322.5,1124.0,675.6666666666666
2004-09-13 01:00:00,934.0,744.0,970.0,1473.0,870.0,22.8,63.3,1.7355,1.8,2004-09-13 01:00:00,1,0,1251.0,1069.5,721.1666666666666
2004-09-13 02:00:00,900.0,699.0,1036.0,1452.0,799.0,21.0,68.6,1.6873,1.8,2004-09-13 02:00:00,2,0,1161.6666666666667,982.0,792.3333333333334
2004-09-13 03:00:00,870.0,692.0,1070.0,1443.0,779.0,20.4,70.7,1.6734,1.8,2004-09-13 03:00:00,3,0,1079.1666666666667,906.8333333333334,861.5
2004-09-13 04:00:00,875.0,713.0,1027.0,1436.0,809.0,19.4,73.4,1.6417,1.8,2004-09-13 04:00:00,4,0,974.0,794.8333333333334,940.1666666666666
2004-09-13 05:00:00,940.0,789.0,917.0,1473.0,914.0,19.5,72.0,1.6118,1.8,2004-09-13 05:00:00,5,0,926.1666666666666,750.5,975.5
2004-09-13 06:00:00,1053.0,913.0,824.0,1578.0,1033.0,19.7,70.3,1.5925,1.8,2004-09-13 06:00:00,6,0,928.6666666666666,758.3333333333334,974.0
2004-09-13 07:00:00,1509.0,1508.0,533.0,1681.6666666666667,1572.0,20.4,66.7,1.577,1.8,2004-09-13 07:00:00,7,0,1024.5,885.6666666666666,901.1666666666666
2004-09-13 08:00:00,1559.0,1599.0,498.0,1785.3333333333333,1704.0,21.8,61.8,1.5966,1.8,2004-09-13 08:00:00,8,0,1134.3333333333333,1035.6666666666667,811.5
2004-09-13 09:00:00,1313.0,1231.0,626.0,1889.0,1455.0,23.0,60.2,1.6652,1.8,2004-09-13 09:00:00,9,0,1208.1666666666667,1125.5,737.5
2004-09-13 10:00:00,1372.0,1251.0,609.0,1890.0,1588.0,25.4,53.0,1.6963,3.1,2004-09-13 10:00:00,10,0,1291.0,1215.1666666666667,667.8333333333334
2004-09-13 11:00:00,1320.0,1190.0,655.0,1825.0,1482.0,30.0,41.6,1.7324,2.9,2004-09-13 11:00:00,11,0,1354.3333333333333,1282.0,624.1666666666666
2004-09-13 12:00:00,1346.0,1246.0,639.0,1907.0,1458.0,32.6,34.8,1.6872,3.0,2004-09-13 12:00:00,12,0,1403.1666666666667,1337.5,593.3333333333334
2004-09-13 13:00:00,1307.0,1236.0,649.0,1869.0,1356.0,32.2,34.2,1.6145,3.0,2004-09-13 13:00:00,13,0,1369.5,1292.1666666666667,612.6666666666666
2004-09-13 14:00:00,1157.0,1069.0,737.0,1653.0,1100.0,32.1,33.5,1.569,2.2,2004-09-13 14:00:00,14,0,1302.5,1203.8333333333333,652.5
2004-09-13 15:00:00,1154.0,1026.0,773.0,1623.0,1212.0,32.6,31.8,1.5361,2.0,2004-09-13 15:00:00,15,0,1276.0,1169.6666666666667,677.0
2004-09-13 16:00:00,1172.0,1145.0,735.0,1676.0,1049.0,35.2,25.2,1.4111,2.3,2004-09-13 16:00:00,16,0,1242.6666666666667,1152.0,698.0
2004-09-13 17:00:00,1241.0,1254.0,693.0,1735.0,1149.0,34.3,24.7,1.3154,3.1,2004-09-13 17:00:00,17,0,1229.5,1162.6666666666667,704.3333333333334
2004-09-13 18:00:00,1379.0,1433.0,605.0,1982.0,1370.0,31.5,29.9,1.3638,1.8,2004-09-13 18:00:00,18,0,1235.0,1193.8333333333333,698.6666666666666
2004-09-13 19:00:00,1570.0,1684.0,494.0,1949.0,1716.0,29.0,36.6,1.4452,6.2,2004-09-13 19:00:00,19,0,1278.8333333333333,1268.5,672.8333333333334
2004-09-13 20:00:00,1418.0,1471.0,542.0,1916.0,1600.0,27.1,42.2,1.4949,4.7,2004-09-13 20:00:00,20,0,1322.3333333333333,1335.5,640.3333333333334
2004-09-13 21:00:00,1317.0,1295.0,593.0,1883.0,1592.0,26.1,46.4,1.5445,3.0,2004-09-13 21:00:00,21,0,1349.5,1380.3333333333333,610.3333333333334
2004-09-13 22:00:00,1204.0,1136.0,648.0,1782.0,1491.0,25.1,49.4,1.548,2.1,2004-09-13 22:00:00,22,0,1354.8333333333333,1378.8333333333333,595.8333333333334
2004-09-13 23:00:00,1014.0,853.0,843.0,1499.0,1084.0,26.0,46.4,1.5375,1.0,2004-09-13 23:00:00,23,0,1317.0,1312.0,620.8333333333334
2004-09-14 00:00:00,956.0,794.0,896.0,1456.0,1007.0,24.7,49.2,1.5116,0.8,2004-09-14 00:00:00,0,1,1246.5,1205.5,669.3333333333334
2004-09-14 01:00:00,891.0,708.0,1005.0,1382.0,823.0,24.8,49.0,1.5092,0.7,2004-09-14 01:00:00,1,1,1133.3333333333333,1042.8333333333333,754.5
2004-09-14 02:00:00,856.0,665.0,1061.0,1375.0,788.0,23.5,52.6,1.5035,1.8,2004-09-14 02:00:00,2,1,1039.6666666666667,908.5,841.0
2004-09-14 03:00:00,863.0,703.0,1032.0,1403.0,791.0,20.8,62.1,1.5044,1.8,2004-09-14 03:00:00,3,1,964.0,809.8333333333334,914.1666666666666
2004-09-14 04:00:00,911.0,745.0,922.0,1428.0,924.0,19.9,65.5,1.5078,1.8,2004-09-14 04:00:00,4,1,915.1666666666666,744.6666666666666,959.8333333333334
2004-09-14 05:00:00,936.0,765.0,916.0,1462.0,941.0,20.6,62.9,1.5088,1.8,2004-09-14 05:00:00,5,1,902.1666666666666,730.0,972.0
2004-09-14 06:00:00,1087.0,964.0,774.0,1633.0,1103.0,21.3,59.4,1.4918,1.8,2004-09-14 06:00:00,6,1,924.0,758.3333333333334,951.6666666666666
2004-09-14 07:00:00,1540.0,1498.0,519.0,1662.25,1657.0,22.0,58.3,1.5199,1.8,2004-09-14 07:00:00,7,1,1032.1666666666667,890.0,870.6666666666666
2004-09-14 08:00:00,1513.0,1601.0,469.0,1691.5,1743.0,23.2,55.4,1.5559,1.8,2004-09-14 08:00:00,8,1,1141.6666666666667,1046.0,772.0
2004-09-14 09:00:00,1409.0,1322.0,562.0,1720.75,1601.0,26.5,50.2,1.713,1.8,2004-09-14 09:00:00,9,1,1232.6666666666667,1149.1666666666667,693.6666666666666
2004-09-14 10:00:00,1219.0,1042.0,699.0,1750.0,1253.0,29.0,45.5,1.7976,1.8,2004-09-14 10:00:00,10,1,1284.0,1198.6666666666667,656.5
2004-09-14 11:00:00,1286.0,1172.0,644.0,1870.0,1295.0,30.1,42.0,1.7602,1.8,2004-09-14 11:00:00,11,1,1342.3333333333333,1266.5,611.1666666666666
2004-09-14 12:00:00,1228.0,1174.0,668.0,1788.0,1192.0,32.3,35.9,1.7067,1.8,2004-09-14 12:00:00,12,1,1365.8333333333333,1301.5,593.5
2004-09-14 13:00:00,1140.0,1117.0,711.0,1690.0,1046.0,33.2,33.8,1.69,1.8,2004-09-14 13:00:00,13,1,1299.1666666666667,1238.0,625.5
2004-09-14 14:00:00,1052.0,906.0,832.0,1516.0,803.0,34.0,33.6,1.7591,1.8,2004-09-14 14:00:00,14,1,1222.3333333333333,1122.1666666666667,686.0
2004-09-14 15:00:00,1282.0,1107.0,682.0,1791.0,1116.0,29.9,45.6,1.8942,1.8,2004-09-14 15:00:00,15,1,1201.1666666666667,1086.3333333333333,706.0
2004-09-14 16:00:00,1378.0,1282.0,576.0,1836.0,1347.0,27.7,53.7,1.967,1.8,2004-09-14 16:00:00,16,1,1227.6666666666667,1126.3333333333333,685.5
2004-09-14 17:00:00,1506.0,1471.0,518.0,1881.0,1530.0,28.0,52.7,1.9604,1.8,2004-09-14 17:00:00,17,1,1264.3333333333333,1176.1666666666667,664.5
2004-09-14 18:00:00,1310.0,1259.0,620.0,1926.0,1240.0,28.6,48.2,1.8616,1.8,2004-09-14 18:00:00,18,1,1278.0,1190.3333333333333,656.5
2004-09-14 19:00:00,1204.0,1114.0,686.0,1807.0,1092.0,24.8,61.6,1.9067,1.8,2004-09-14 19:00:00,19,1,1288.6666666666667,1189.8333333333333,652.3333333333334
2004-09-14 20:00:00,1071.0,842.0,873.0,1575.0,740.0,20.3,77.2,1.8204,1.8,2004-09-14 20:00:00,20,1,1291.8333333333333,1179.1666666666667,659.1666666666666
2004-09-14 21:00:00,967.0,719.0,980.0,1490.0,670.0,19.7,82.5,1.8674,1.8,2004-09-14 21:00:00,21,1,1239.3333333333333,1114.5,708.8333333333334
2004-09-14 22:00:00,947.0,689.0,1009.0,1454.0,640.0,20.6,78.8,1.8885,1.8,2004-09-14 22:00:00,22,1,1167.5,1015.6666666666666,781.0
2004-09-14 23:00:00,1011.0,734.0,967.0,1497.0,918.0,19.2,87.2,1.9195,1.8,2004-09-14 23:00:00,23,1,1085.0,892.8333333333334,855.8333333333334
2004-09-15 00:00:00,971.0,722.0,949.0,1472.0,804.0,20.5,81.5,1.936,1.8,2004-09-15 00:00:00,0,2,1028.5,803.3333333333334,910.6666666666666
2004-09-15 01:00:00,886.0,627.0,1082.0,1405.0,694.0,21.4,74.0,1.8683,1.8,2004-09-15 01:00:00,1,2,975.5,722.1666666666666,976.6666666666666
2004-09-15 02:00:00,908.0,657.0,1013.0,1460.0,796.0,20.5,78.2,1.8678,1.8,2004-09-15 02:00:00,2,2,948.3333333333334,691.3333333333334,1000.0
2004-09-15 03:00:00,901.0,652.0,1013.0,1468.0,804.0,20.7,77.8,1.8764,1.8,2004-09-15 03:00:00,3,2,937.3333333333334,680.1666666666666,1005.5
2004-09-15 04:00:00,915.0,674.0,970.0,1481.0,829.0,20.5,78.0,1.8636,1.8,2004-09-15 04:00:00,4,2,932.0,677.6666666666666,999.0
2004-09-15 05:00:00,940.0,712.0,961.0,1499.0,848.0,20.6,76.2,1.8272,1.8,2004-09-15 05:00:00,5,2,920.1666666666666,674.0,998.0
2004-09-15 06:00:00,1048.0,891.0,791.0,1654.0,992.0,20.1,77.4,1.802,1.8,2004-09-15 06:00:00,6,2,933.0,702.1666666666666,971.6666666666666
2004-09-15 07:00:00,1298.0,1181.0,644.0,1962.0,1256.0,20.9,73.3,1.787,1.8,2004-09-15 07:00:00,7,2,1001.6666666666666,794.5,898.6666666666666
2004-09-15 08:00:00,1487.0,1493.0,492.0,1965.0,1598.0,21.2,72.3,1.8007,1.8,2004-09-15 08:00:00,8,2,1098.1666666666667,933.8333333333334,811.8333333333334
2004-09-15 09:00:00,1327.0,1233.0,582.0,1968.0,1403.0,22.5,68.9,1.8511,1.8,2004-09-15 09:00:00,9,2,1169.1666666666667,1030.6666666666667,740.0
2004-09-15 10:00:00,1363.0,1255.0,573.0,1989.0,1497.0,23.7,64.5,1.8682,1.8,2004-09-15 10:00:00,10,2,1243.8333333333333,1127.5,673.8333333333334
2004-09-15 11:00:00,1393.0,1340.0,529.0,1984.3333333333333,1500.0,23.2,68.4,1.9243,1.8,2004-09-15 11:00:00,11,2,1319.3333333333333,1232.1666666666667,601.8333333333334
2004-09-15 12:00:00,1361.0,1324.0,540.0,1979.6666666666667,1549.0,23.5,69.2,1.9776,1.8,2004-09-15 12:00:00,12,2,1371.5,1304.3333333333333,560.0
2004-09-15 13:00:00,1289.0,1217.0,599.0,1975.0,1374.0,24.1,65.5,1.9371,1.8,2004-09-15 13:00:00,13,2,1370.0,1310.3333333333333,552.5
2004-09-15 14:00:00,1265.0,1184.0,619.0,1930.0,1270.0,24.2,65.6,1.9501,1.8,2004-09-15 14:00:00,14,2,1333.0,1258.8333333333333,573.6666666666666
2004-09-15 15:00:00,1339.0,1257.0,579.0,1934.5,1360.0,24.6,63.9,1.9459,1.8,2004-09-15 15:00:00,15,2,1335.0,1262.8333333333333,573.1666666666666
2004-09-15 16:00:00,1269.0,1215.0,608.0,1939.0,1296.0,26.3,56.5,1.9018,1.8,2004-09-15 16:00:00,16,2,1319.3333333333333,1256.1666666666667,579.0
2004-09-15 17:00:00,1299.0,1220.0,624.0,1929.0,1319.0,26.9,53.1,1.8557,3.3,2004-09-15 17:00:00,17,2,1303.6666666666667,1236.1666666666667,594.8333333333334
2004-09-15 18:00:00,1546.0,1519.0,493.0,1855.5,1649.0,26.5,50.8,1.7334,6.1,2004-09-15 18:00:00,18,2,1334.5,1268.6666666666667,587.0
2004-09-15 19:00:00,1571.0,1593.0,469.0,1782.0,1686.0,25.1,55.8,1.7511,6.7,2004-09-15 19:00:00,19,2,1381.5,1331.3333333333333,565.3333333333334
2004-09-15 20:00:00,1312.0,1299.0,580.0,1708.5,1380.0,23.9,58.9,1.7276,4.4,2004-09-15 20:00:00,20,2,1389.3333333333333,1350.5,558.8333333333334
2004-09-15 21:00:00,1074.0,946.0,767.0,1635.0,1079.0,23.1,62.8,1.7562,1.9,2004-09-15 21:00:00,21,2,1345.1666666666667,1298.6666666666667,590.1666666666666
2004-09-15 22:00:00,1127.0,989.0,752.0,1724.0,1096.0,22.1,67.3,1.7671,1.8,2004-09-15 22:00:00,22,2,1321.5,1261.0,614.1666666666666
2004-09-15 23:00:00,1040.0,923.0,769.0,1640.0,1049.0,22.1,66.5,1.7441,1.5,2004-09-15 23:00:00,23,2,1278.3333333333333,1211.5,638.3333333333334
2004-09-16 00:00:00,1060.0,925.0,772.0,1649.0,1161.0,21.1,70.1,1.7366,1.6,2004-09-16 00:00:00,0,3,1197.3333333333333,1112.5,684.8333333333334
2004-09-16 01:00:00,911.0,753.0,934.0,1496.0,865.0,21.9,67.1,1.7394,0.8,2004-09-16 01:00:00,1,3,1087.3333333333333,972.5,762.3333333333334
2004-09-16 02:00:00,853.0,623.0,1107.0,1421.0,768.0,21.7,67.4,1.7262,0.5,2004-09-16 02:00:00,2,3,1010.8333333333334,859.8333333333334,850.1666666666666
2004-09-16 03:00:00,915.0,725.0,962.0,1485.0,845.0,20.2,73.8,1.7229,0.7,2004-09-16 03:00:00,3,3,984.3333333333334,823.0,882.6666666666666
2004-09-16 04:00:00,897.0,738.0,936.0,1471.0,843.0,19.1,76.0,1.6668,0.6,2004-09-16 04:00:00,4,3,946.0,781.1666666666666,913.3333333333334
2004-09-16 05:00:00,976.0,840.0,844.0,1562.0,964.0,19.4,75.4,1.6802,0.9,2004-09-16 05:00:00,5,3,935.3333333333334,767.3333333333334,925.8333333333334
2004-09-16 06:00:00,1066.0,982.0,740.0,1699.0,1065.0,19.7,74.4,1.6829,1.4,2004-09-16 06:00:00,6,3,936.3333333333334,776.8333333333334,920.5
2004-09-16 07:00:00,1435.0,1387.0,544.0,1713.75,1467.0,19.9,74.3,1.7083,4.2,2004-09-16 07:00:00,7,3,1023.6666666666666,882.5,855.5
2004-09-16 08:00:00,1420.0,1430.0,512.0,1728.5,1510.0,20.4,72.8,1.7198,4.1,2004-09-16 08:00:00,8,3,1118.1666666666667,1017.0,756.3333333333334
2004-09-16 09:00:00,1365.0,1341.0,549.0,1743.25,1518.0,21.6,67.7,1.7254,3.6,2004-09-16 09:00:00,9,3,1193.1666666666667,1119.6666666666667,687.5
2004-09-16 10:00:00,1171.0,1083.0,695.0,1758.0,1276.0,22.9,59.1,1.633,2.5,2004-09-16 10:00:00,10,3,1238.8333333333333,1177.1666666666667,647.3333333333334
2004-09-16 11:00:00,982.0,850.0,888.0,1505.0,873.0,18.7,73.1,1.5608,1.3,2004-09-16 11:00:00,11,3,1239.8333333333333,1178.8333333333333,654.6666666666666
2004-09-16 12:00:00,1021.0,979.0,798.0,1580.0,958.0,21.1,58.3,1.4444,1.7,2004-09-16 12:00:00,12,3,1232.3333333333333,1178.3333333333333,664.3333333333334
2004-09-16 13:00:00,1044.0,1039.0,771.0,1609.0,1076.0,23.3,47.1,1.3281,2.1,2004-09-16 13:00:00,13,3,1167.1666666666667,1120.3333333333333,702.1666666666666
2004-09-16 14:00:00,1005.0,972.0,834.0,1514.0,952.0,22.9,47.9,1.3208,1.7,2004-09-16 14:00:00,14,3,1098.0,1044.0,755.8333333333334
2004-09-16 15:00:00,1021.0,985.0,816.0,1524.0,977.0,23.3,46.2,1.301,1.9,2004-09-16 15:00:00,15,3,1040.6666666666667,984.6666666666666,800.3333333333334
2004-09-16 16:00:00,1064.0,1048.0,772.0,1574.0,1059.0,23.7,45.4,1.315,2.3,2004-09-16 16:00:00,16,3,1022.8333333333334,978.8333333333334,813.1666666666666
2004-09-16 17:00:00,1167.0,1231.0,659.0,1745.0,1199.0,23.8,46.1,1.3373,3.3,2004-09-16 17:00:00,17,3,1053.6666666666667,1042.3333333333333,775.0
2004-09-16 18:00:00,1167.0,1263.0,640.0,1790.0,1212.0,23.0,49.3,1.3689,3.5,2004-09-16 18:00:00,18,3,1078.0,1089.6666666666667,748.6666666666666
2004-09-16 19:00:00,1164.0,1227.0,658.0,1800.0,1193.0,21.9,53.1,1.3787,3.6,2004-09-16 19:00:00,19,3,1098.0,1121.0,729.8333333333334
2004-09-16 20:00:00,1092.0,1110.0,725.0,1641.0,1105.0,21.3,54.8,1.3742,2.9,2004-09-16 20:00:00,20,3,1112.5,1144.0,711.6666666666666
2004-09-16 21:00:00,997.0,955.0,845.0,1528.0,926.0,21.2,55.2,1.3699,2.0,2004-09-16 21:00:00,21,3,1108.5,1139.0,716.5
2004-09-16 22:00:00,966.0,964.0,858.0,1560.0,1231.0,21.4,54.8,1.3813,1.9,2004-09-16 22:00:00,22,3,1092.1666666666667,1125.0,730.8333333333334
2004-09-16 23:00:00,969.0,922.0,906.0,1488.0,995.0,20.8,57.2,1.3925,1.5,2004-09-16 23:00:00,23,3,1059.1666666666667,1073.5,772.0
2004-09-17 00:00:00,944.0,1005.0,874.0,1633.0,1094.0,21.3,55.8,1.3974,1.1,2004-09-17 00:00:00,0,4,1022.0,1030.5,811.0
2004-09-17 01:00:00,834.0,817.0,1022.0,1408.0,774.0,21.4,52.1,1.3125,0.8,2004-09-17 01:00:00,1,4,967.0,962.1666666666666,871.6666666666666
2004-09-17 02:00:00,796.0,667.0,1162.0,1295.0,558.0,20.6,56.6,1.3583,0.5,2004-09-17 02:00:00,2,4,917.6666666666666,888.3333333333334,944.5
2004-09-17 03:00:00,777.0,585.0,1305.0,1266.0,510.0,20.0,59.1,1.3694,0.4,2004-09-17 03:00:00,3,4,881.0,826.6666666666666,1021.1666666666666
2004-09-17 04:00:00,752.0,521.0,1451.0,1247.0,471.0,19.7,61.9,1.4017,0.3,2004-09-17 04:00:00,4,4,845.3333333333334,752.8333333333334,1120.0
2004-09-17 05:00:00,755.0,528.0,1472.0,1234.0,471.0,19.6,59.1,1.3346,0.3,2004-09-17 05:00:00,5,4,809.6666666666666,687.1666666666666,1214.3333333333333
2004-09-17 06:00:00,800.0,598.0,1336.0,1278.0,529.0,19.8,56.7,1.2941,0.5,2004-09-17 06:00:00,6,4,785.6666666666666,619.3333333333334,1291.3333333333333
2004-09-17 07:00:00,1147.0,1136.0,737.0,1708.0,1114.0,20.2,55.6,1.3043,2.4,2004-09-17 07:00:00,7,4,837.8333333333334,672.5,1243.8333333333333
2004-09-17 08:00:00,1036.0,965.0,854.0,1544.0,987.0,19.7,57.8,1.3112,2.2,2004-09-17 08:00:00,8,4,877.8333333333334,722.1666666666666,1192.5
2004-09-17 09:00:00,926.0,845.0,979.0,1398.0,851.0,20.2,53.1,1.2442,1.4,2004-09-17 09:00:00,9,4,902.6666666666666,765.5,1138.1666666666667
2004-09-17 10:00:00,961.0,881.0,932.0,1417.0,901.0,22.0,47.0,1.2259,1.6,2004-09-17 10:00:00,10,4,937.5,825.5,1051.6666666666667
2004-09-17 11:00:00,951.0,926.0,902.0,1460.0,949.0,23.5,41.6,1.1884,1.6,2004-09-17 11:00:00,11,4,970.1666666666666,891.8333333333334,956.6666666666666
2004-09-17 12:00:00,962.0,940.0,889.0,1441.0,855.0,22.8,41.8,1.1417,1.6,2004-09-17 12:00:00,12,4,997.1666666666666,948.8333333333334,882.1666666666666
2004-09-17 13:00:00,1004.0,1004.0,832.0,1490.0,911.0,23.4,40.4,1.15,2.1,2004-09-17 13:00:00,13,4,973.3333333333334,926.8333333333334,898.0
2004-09-17 14:00:00,893.0,828.0,988.0,1357.0,672.0,23.2,42.8,1.2017,1.1,2004-09-17 14:00:00,14,4,949.5,904.0,920.3333333333334
2004-09-17 15:00:00,990.0,956.0,872.0,1476.0,826.0,23.6,43.2,1.2433,1.6,2004-09-17 15:00:00,15,4,960.1666666666666,922.5,902.5
2004-09-17 16:00:00,1071.0,1068.0,798.0,1556.0,988.0,23.9,40.8,1.1937,2.4,2004-09-17 16:00:00,16,4,978.5,953.6666666666666,880.1666666666666
2004-09-17 17:00:00,1140.0,1155.0,733.0,1660.0,1105.0,23.6,42.8,1.23,2.9,2004-09-17 17:00:00,17,4,1010.0,991.8333333333334,852.0
2004-09-17 18:00:00,1103.0,1143.0,741.0,1647.0,1089.0,23.2,43.3,1.2161,2.7,2004-09-17 18:00:00,18,4,1033.5,1025.6666666666667,827.3333333333334
2004-09-17 19:00:00,1082.0,1178.0,733.0,1605.0,1077.0,22.8,42.5,1.1608,3.1,2004-09-17 19:00:00,19,4,1046.5,1054.6666666666667,810.8333333333334
2004-09-17 20:00:00,991.0,977.0,872.0,1448.0,923.0,22.3,42.2,1.1209,2.2,2004-09-17 20:00:00,20,4,1062.8333333333333,1079.5,791.5
2004-09-17 21:00:00,935.0,852.0,978.0,1344.0,824.0,22.1,43.0,1.1271,1.5,2004-09-17 21:00:00,21,4,1053.6666666666667,1062.1666666666667,809.1666666666666
